1	124.661188561282
2	126.44450313361
3	131.829726880232
4	135.386392385997
5	138.061185360938
6	137.647274385768
7	141.791949891263
8	142.396477082099
9	146.166486983516
10	146.526338813002
11	146.761484164347
12	143.722595682176
13	149.747144531559
14	145.805728386554
15	141.117373994664
16	144.44170777814
17	144.821125813676
18	146.494933372054
19	150.033970208373
20	147.358451010599
21	145.444216760824
22	147.245050048913
23	148.296592049908
24	146.301300695042
25	150.690780732194
26	145.173851376037
27	148.662920054508
28	152.288533088589
29	156.418802237367
30	156.983701709899
31	159.296140593164
32	152.86917571032
33	151.015396285543
34	148.36542046105
35	152.258296215106
36	147.74126255915
37	149.531548903945
38	147.627805540837
39	155.176662830625
40	146.907259021288
41	145.241569890941
42	141.022847514868
43	144.766409033891
44	138.865982249443
45	136.268120702466
46	141.689776989072
47	139.133048799481
48	141.518514410672
49	145.289599980936
50	145.089766812002
51	142.256226621433
52	136.300948844394
53	134.820610266874
54	135.809511043382
55	142.772629328799
56	140.647714432765
57	142.451822488989
58	142.7628940047
59	142.952476254262
60	143.362222016998
61	150.391222357796
62	150.813594677609
63	157.34447924896
64	150.977355587371
65	150.477655907276
66	151.382605144214
67	152.181707928692
68	156.535866408049
69	151.891416716252
70	155.735881673603
71	150.566203762792
72	155.989040724919
73	154.826316972207
74	149.508563335764
75	150.414392480882
76	149.272567671959
77	144.026395534911
78	142.06909816052
79	144.613235927431
80	145.803439466242
81	144.411703111695
82	147.911390565712
83	145.414853077977
84	139.176924338028
85	140.307765134068
86	143.458872658405
87	148.34940223331
88	143.20865912504
89	139.600088275595
90	143.570369617969
91	140.606320609727
92	139.950440573296
93	140.339506669866
94	138.700403862444
95	139.390153755081
96	136.743123341629
97	137.958205234306
98	139.210241564557
99	140.354728598204
100	140.153029874803
101	142.853437732546
102	143.30270215581
103	143.851689657583
104	142.468487931165
105	149.398843338532
106	148.051055697763
107	146.513313499005
108	147.48551204555
109	149.72450872083
110	140.398429889426
111	139.820895241877
112	142.367602549978
113	144.807847786659
114	148.249480388596
115	151.185199527963
116	144.614683052726
117	145.004275987309
118	147.15529711535
119	146.217655260059
120	151.787073900113
121	149.36103166472
122	146.241154197767
123	143.655884579937
124	147.205789728891
125	150.408883914003
126	149.490396036063
127	147.440842689078
128	144.453771904581
129	149.430136686688
130	145.590640718506
131	142.233366424647
132	140.680114394346
133	146.057703344152
134	146.437687492478
135	145.567837041536
136	143.735868223105
137	140.799159710539
138	144.101118537814
139	146.163604856474
140	141.015198500004
141	144.946024254313
142	145.914103757724
143	148.307962987812
144	151.754955586072
145	152.617803183488
146	152.12178414957
147	153.051839072268
148	150.680001484027
149	147.65760473809
150	148.577251666902
151	149.019254609938
152	146.791071231143
153	146.643299819989
154	150.412983555543
155	147.033467328333
156	139.091342504089
157	145.045607031969
158	144.361852326866
159	140.250780708599
160	139.392797797212
161	143.398310055271
162	143.284108620223
163	148.097347917687
164	153.082186347737
165	152.419507074225
166	146.74789043115
167	141.925661468755
168	134.159149848281
169	135.346448918137
170	134.810951854947
171	138.873368803279
172	138.426800471282
173	142.789767463543
174	139.990148618079
175	141.856391593755
176	143.200914924012
177	146.452406438198
178	146.727514806938
179	145.824602618945
180	146.903830939711
181	147.489503854314
182	148.614149850001
183	150.046285887276
184	155.104682211216
185	157.822735840747
186	155.616987956093
187	160.414462838316
188	152.724088197057
189	151.424813385488
190	154.125835472915
191	155.329008597103
192	152.55556989339
193	150.083944398104
194	148.523881439349
195	154.104256904032
196	156.388120325392
197	152.573320452338
198	148.396845828356
199	140.487048927616
200	141.27949663326
201	141.774638789405
202	139.03997295281
203	137.346890284819
204	139.666959838872
205	140.996725907747
206	143.390766083864
207	144.495688159186
208	143.942013411834
209	147.98963289676
210	150.521535884132
211	151.718070928675
212	146.56589584672
213	154.974529286761
214	157.322304613602
215	154.256128740836
216	158.101404897192
217	154.921925577611
218	151.86017584536
219	148.955291235394
220	147.873501311641
221	149.927782992137
222	151.798633446214
223	148.639158538264
224	143.702990763536
225	145.259300037001
226	146.535713005898
227	149.823525308353
228	144.55264473746
229	148.498865716591
230	149.1700561458
231	152.576006481601
232	145.063322679508
233	141.841065023428
234	147.851584024921
235	147.239747912651
236	138.122088766253
237	145.310570126296
238	149.721295208843
239	150.759580354229
240	152.614369852988
241	154.35200715216
242	151.145718057402
243	148.838603338656
244	147.98151778096
245	145.329068361361
246	145.977523364433
247	149.874297506867
248	152.000950847689
249	147.796772492192
250	147.258731092844
251	152.321904904449
252	159.885661597191
253	160.257339725427
254	155.488142644442
255	149.903063551948
256	151.311537277189
257	147.001410569889
258	145.749725708252
259	145.09710013078
260	149.274912964221
261	154.464239668176
262	150.538013666611
263	152.522670482479
264	148.752701326741
265	145.834689910795
266	146.803530049872
267	146.311261569286
268	147.92759607026
269	150.122212383627
270	146.221590267038
271	144.05713260165
272	145.425404460843
273	147.753727973221
274	152.780344733908
275	148.625187411672
276	144.330513864699
277	145.62747483901
278	143.125508722061
279	150.040391808897
280	153.838958785912
281	153.414225458768
282	147.543245518142
283	146.68821294839
284	145.849836187704
285	144.770018607086
286	140.943635728987
287	142.54740624333
288	143.98322970294
289	143.083159230011
290	142.709922021004
291	139.920741906398
292	146.939095365159
293	143.733467360192
294	144.367666169319
295	147.578335192553
296	144.560801429334
297	142.019360210057
298	146.622218293023
299	145.599301271916
300	144.982933374524
301	143.964341435956
302	146.830087027757
303	144.736037988646
304	146.223189820775
305	149.157250795056
306	143.98698765425
307	140.157847502004
308	142.444845461087
309	142.790458061198
310	145.772580623872
311	138.536808508302
312	140.170849518452
313	138.986149348347
314	139.847439895577
315	139.95533556458
316	138.982655006176
317	137.934184724832
318	132.57239000576
319	131.395453370519
320	135.104492353057
321	133.602505739758
322	136.947793221171
323	133.506109358054
324	136.616352307709
325	143.461354255442
326	140.790687368556
327	142.063654421237
328	136.911981496709
329	140.669300829395
330	139.602106038848
331	142.337035675213
332	142.219547615652
333	145.856213928061
334	150.536114644436
335	149.912281591915
336	147.273192225076
337	150.559644123216
338	148.179918860736
339	147.897159029764
340	141.33071155914
341	150.989324707717
342	147.708250492642
343	147.438326250625
344	151.734296096466
345	151.453958706398
346	145.027969536604
347	150.761172644263
348	148.008146537747
349	145.597918220795
350	147.342707973496
351	152.469978379316
352	147.920679330781
353	141.103431891259
354	148.694771191197
355	145.058884842333
356	145.379338828601
357	149.791748457879
358	149.228740026712
359	143.610248999242
360	143.512578951612
361	145.661786108511
362	145.5740000205
363	146.318789141446
364	138.839205049783
365	143.043755349719
366	138.020932584605
367	141.764752285215
368	144.199890261133
369	146.930111434853
370	147.972937763646
371	147.300150667199
372	141.1578687022
373	147.796114242094
374	148.164271988163
375	147.34591753715
376	144.587213288099
377	144.040044775682
378	145.480965051346
379	148.069946054698
380	147.521860626999
381	148.447493407068
382	146.111204015676
383	145.172413462364
384	145.261891328854
385	143.935984420659
386	141.143046699905
387	142.697538090067
388	138.997859043715
389	136.316646830651
390	134.977332203866
391	133.732493611208
392	135.245393343978
393	137.703090912141
394	136.627693755533
395	136.442788339725
396	137.772669752722
397	141.140831565584
398	139.358951922824
399	139.929589508901
400	145.074406322844
401	152.056814922925
402	152.40544502795
403	150.537835547635
404	157.184246657745
405	155.858191488337
406	156.070998890557
407	157.548964474692
408	159.983983774895
409	155.411671494766
410	149.839249430095
411	154.384000631998
412	155.33155011775
413	152.187635757122
414	149.835978697451
415	148.418601478471
416	145.807142614428
417	145.721665904693
418	146.018333259762
419	137.633556625525
420	137.324305023805
421	134.65053105579
422	135.066013558669
423	131.180814748597
424	133.846229511749
425	138.480721053485
426	136.536857822885
427	139.214681555692
428	142.131973929829
429	141.973101864906
430	140.035105496503
431	142.623870087532
432	139.949122552959
433	141.280554821314
434	145.023848345912
435	150.045435872055
436	154.499755158073
437	158.920750737356
438	161.078317147989
439	157.114115952021
440	158.026506078145
441	155.840373423911
442	160.720732912728
443	160.943494025854
444	156.945682085858
445	155.289320355523
446	150.826219301836
447	148.022069769212
448	151.157911407708
449	152.007893561843
450	148.542734658921
451	159.147952051977
452	148.22894030245
453	147.133108144069
454	150.839250183617
455	143.482389538996
456	144.430173431395
457	148.29722883471
458	150.403423531232
459	150.425698156616
460	151.31961013738
461	155.615207524413
462	153.125820289484
463	150.423627173641
464	147.688526091254
465	152.108165375509
466	153.646022133013
467	157.636758130227
468	150.088884832718
469	147.688390258991
470	146.636060275337
471	145.022275887993
472	142.546717241976
473	142.670521573632
474	143.263339392162
475	141.940245090837
476	142.539887933001
477	142.222639360224
478	142.638083921467
479	146.805207952895
480	147.883095991765
481	149.344230887644
482	148.631169598956
483	149.471400256065
484	150.456193827468
485	153.054736671571
486	146.970151605576
487	142.671811145402
488	142.877840310929
489	141.946580272104
490	140.698318504519
491	149.266815486937
492	149.159629341175
493	144.792793032545
494	139.575019049047
495	145.921901856776
496	149.419883631366
497	151.268933354291
498	153.160512039431
499	156.878742561035
500	157.405161348048
501	158.745409742252
502	161.225633217294
503	163.889636936231
504	158.500044868667
505	161.244468955705
506	158.959867162573
507	155.308097658126
508	149.340155597943
509	151.54677433411
510	156.33857574104
511	153.647905916034
512	151.571816055982
513	151.215420112966
514	154.889470786066
515	154.424078869153
516	150.484174832086
517	162.868455601082
518	161.319991358609
519	154.775168518387
520	154.254631019863
521	150.02934295341
522	149.32530822195
523	148.83402421765
524	147.742239525651
525	145.266314784052
526	151.188559601102
527	158.090429747793
528	150.392631832683
529	155.034676927092
530	156.938863372666
531	157.625008286371
532	151.009780189942
533	144.973495685433
534	145.313103163114
535	149.196790919509
536	158.421587128496
537	152.088734281018
538	150.353035631817
539	148.853457590548
540	152.362607353761
541	155.773447137638
542	154.818362112233
543	152.615582116179
544	152.236782042034
545	153.257239482086
546	154.099661123474
547	155.620151479137
548	158.708727142998
549	154.061684675999
550	154.818472448409
551	150.517021733378
552	147.576410992514
553	147.968822638144
554	147.779684443801
555	141.329181188192
556	141.550195508461
557	145.225223236552
558	153.218943142958
559	149.922795229357
560	148.597485451739
561	153.095111999009
562	155.321083055268
563	150.833008131579
564	154.970573844187
565	157.613120301079
566	156.807637955359
567	153.768768989339
568	153.075344920245
569	152.13025932829
570	157.554092101984
571	156.464974677196
572	162.263691471334
573	159.191562930831
574	161.951156942201
575	168.668646928015
576	165.078654993687
577	157.801308385252
578	152.710379190273
579	155.494709880828
580	152.887761950209
581	159.959782140654
582	161.54245746966
583	162.102912584736
584	165.145747259756
585	167.319995799583
586	158.78035840823
587	160.483497851668
588	161.123291390154
589	164.848666761105
590	163.671372354232
591	161.218406009368
592	166.028743949633
593	166.725896136657
594	159.081929696674
